time_s,reference_trusted,reference_theta1_rad,reference_theta2_rad,reference_omega1_rad_per_s,reference_omega2_rad_per_s,pinn_theta1_rad,pinn_theta2_rad,pinn_omega1_rad_per_s,pinn_omega2_rad_per_s,rk4_theta1_rad,rk4_theta2_rad,rk4_omega1_rad_per_s,rk4_omega2_rad_per_s,pinn_angle_error_rad,rk4_angle_error_rad,reference_energy_drift_over_amplitude,pinn_energy_drift_over_amplitude,rk4_energy_drift_over_amplitude
4.200000000000000178e+00,1.000000000000000000e+00,5.221476579764692261e-01,1.117722911834512889e+00,-4.424287743227907299e+00,-3.136112999807071589e+00,5.222471435972204645e-01,1.117740847751712119e+00,-4.428062161021124155e+00,-3.129471129782356975e+00,5.221475591014997919e-01,1.117722871195778289e+00,-4.424283843579371656e+00,-3.136119827118883041e+00,9.948562075123845716e-05,9.887496943417062312e-08,9.256390061092460995e-14,6.070617795902991565e-06,2.790733932682638099e-10
4.203333333333334032e+00,1.000000000000000000e+00,5.074518640636652700e-01,1.107116622468489187e+00,-4.393011424122795106e+00,-3.227719839002054947e+00,5.075368802908477583e-01,1.107159710964190857e+00,-4.396815242549701352e+00,-3.221113096768459805e+00,5.074517782363142659e-01,1.107116559151031909e+00,-4.393007500128248921e+00,-3.227726622415627133e+00,8.501622718248835753e-05,8.582735100404192963e-08,4.668072428981746471e-13,6.470082068900721987e-06,3.630041996397031647e-10
4.206666666666666998e+00,1.000000000000000000e+00,4.928621032257702872e-01,1.096204405817155836e+00,-4.360665833578319273e+00,-3.319663108527727946e+00,4.929318906295297453e-01,1.096272802771677046e+00,-4.364500733205961325e+00,-3.313095064797931588e+00,4.928620305293662240e-01,1.096204319970266683e+00,-4.360661884605601557e+00,-3.319669846554890391e+00,6.978740375945813312e-05,8.584688915291849298e-08,5.370156322649464416e-13,6.436860186633626743e-06,4.476874804355606110e-10
4.209999999999999964e+00,1.000000000000000000e+00,4.783819603606229709e-01,1.084985202272573224e+00,-4.327238577284615140e+00,-3.411905951542060222e+00,4.784359629213938425e-01,1.085078765624355235e+00,-4.331105575606522429e+00,-3.405380522986905412e+00,4.783819008803731898e-01,1.084985094048752208e+00,-4.327234602737658697e+00,-3.411912642818283103e+00,9.356335178201113933e-05,1.082238210159403025e-07,1.512078444313968213e-12,5.975396008199488458e-06,5.328811919313926472e-10
4.213333333333333819e+00,1.000000000000000000e+00,4.640150615820474167e-01,1.073458072714590150e+00,-4.292717344751890707e+00,-3.504412925980765259e+00,4.640529616028027382e-01,1.073576341078641416e+00,-4.296616731395481281e+00,-3.497934224403648873e+00,4.640150154054939469e-01,1.073457942271709431e+00,-4.292713344076574344e+00,-3.504419569276812307e+00,1.182683640512660617e-04,1.304428807191726492e-07,2.011996011973752814e-12,5.114252278511324353e-06,6.183328981110423585e-10
4.216666666666666785e+00,1.000000000000000000e+00,4.497650736896636747e-01,1.061622193841172734e+00,-4.257090060217722183e+00,-3.597149977235514662e+00,4.497868113778726862e-01,1.061764388512203450e+00,-4.261021385433042319e+00,-3.590722117490129150e+00,4.497650409064234411e-01,1.061622041344300049e+00,-4.257086032922972940e+00,-3.597156571438396178e+00,1.421946710307153694e-04,1.524968726851483325e-07,2.068791094594033093e-13,3.906368347222947587e-06,7.037797706666392617e-10
4.220000000000000639e+00,1.000000000000000000e+00,4.356357031351308917e-01,1.049476853594041081e+00,-4.220345033852531458e+00,-3.690084411647594376e+00,4.356414782509218653e-01,1.049641908357575426e+00,-4.224307156975660504e+00,-3.683711282729987602e+00,4.356356838359969896e-01,1.049476679211093666e+00,-4.220340979518540259e+00,-3.690090955744504075e+00,1.650547635343446728e-04,1.743829474154523496e-07,3.558272346461208740e-12,2.429093182139568375e-06,7.889491932016060354e-10
4.223333333333333606e+00,1.000000000000000000e+00,4.216306944825456426e-01,1.037021446669123659e+00,-4.182471113560149334e+00,-3.783184869823279506e+00,4.216209476859261174e-01,1.037208069680332967e+00,-4.186462316577530984e+00,-3.776869875405645782e+00,4.216306887590117181e-01,1.037021250563854968e+00,-4.182467031816247349e+00,-3.783191362933500113e+00,1.866230112093081317e-04,1.961052686905162545e-07,3.023311004418698000e-12,7.839942223462175541e-07,8.735539276066057122e-10
4.226666666666666572e+00,1.000000000000000000e+00,4.077538283605141589e-01,1.024255470101289589e+00,-4.143457837670620592e+00,-3.876421298777638302e+00,4.077292001618905148e-01,1.024462241842360566e+00,-4.147476007202503645e+00,-3.870167075184876904e+00,4.077538363055824844e-01,1.024255252439855379e+00,-4.143453728230618971e+00,-3.876427740129497757e+00,2.067717410709768444e-04,2.176614342097593635e-07,4.132748565135276604e-14,9.036055807453576898e-07,9.572946517121690973e-10
4.230000000000000426e+00,1.000000000000000000e+00,3.940089189050733354e-01,1.011178518956937111e+00,-4.103295589137087696e+00,-3.969764921506770516e+00,3.939701844289044685e-01,1.011404029899702017e+00,-4.107338467780498270e+00,-3.963573043157442299e+00,3.940089406130523608e-01,1.011178279917165357e+00,-4.103291451869349515e+00,-3.969771310354341054e+00,2.255109427649060194e-04,2.390397717544345824e-07,1.087565411877704311e-14,2.485461194740288386e-06,1.039858388360878160e-09
4.233333333333333393e+00,1.000000000000000000e+00,3.803998106852560235e-01,9.977902821604596184e-01,-4.061975751992951800e+00,-4.063188202289205186e+00,3.803477888051858269e-01,9.980333132882897029e-01,-4.066041257178623525e+00,-4.057058886809368659e+00,3.803998462505043254e-01,9.977900219178793551e-01,-4.061971586850265936e+00,-4.063194537999535783e+00,2.430311278300845146e-04,2.602425802633590024e-07,1.955200929353472938e-13,3.791759503930423352e-06,1.120916813638947374e-09
4.236666666666667247e+00,1.000000000000000000e+00,3.669303751009951875e-01,9.840905384032030412e-01,-4.019490870360057144e+00,-4.156664806613131091e+00,3.668658108904617743e-01,9.843502872513744117e-01,-4.023577476294420308e+00,-4.150596633272773062e+00,3.669304246177297335e-01,9.840902571353699058e-01,-4.019486677416716169e+00,-4.156671088629551036e+00,2.597488481713705610e-04,2.812678331354234729e-07,3.767809949149646464e-13,4.633193247231816531e-06,1.200126498557425541e-09
4.240000000000000213e+00,1.000000000000000000e+00,3.536045062469010958e-01,9.700791522201056560e-01,-3.975834811217437537e+00,-4.250169553478884588e+00,3.535279261045668475e-01,9.703555063620263876e-01,-3.979941985726927811e+00,-4.244159211023999845e+00,3.536045698080668709e-01,9.700788501075088277e-01,-3.975830590681264542e+00,-4.250175781316039902e+00,2.763541419207315997e-04,3.021125968283300267e-07,4.442100504513823336e-13,4.803998378117452894e-06,1.277127579805582868e-09
4.243333333333333179e+00,1.000000000000000000e+00,3.404261162223774506e-01,9.557560702412730702e-01,-3.931002931725885219e+00,-4.343678358310401499e+00,3.403376554907282525e-01,9.560499293949491495e-01,-3.935131616250591602e+00,-4.337720440027048596e+00,3.404261939213522603e-01,9.557557474638890271e-01,-3.930998683951812289e+00,-4.343684531525680903e+00,2.938591536760792877e-04,3.227773840430714358e-07,6.663150756770735004e-13,4.086234339376219100e-06,1.351542913866700240e-09
4.246666666666667034e+00,1.000000000000000000e+00,3.273991298809967310e-01,9.411213176435840877e-01,-3.884992252230679011e+00,-4.437168164199482234e+00,3.272983332501184783e-01,9.414349647082619343e-01,-3.889145369121464135e+00,-4.431255030131160844e+00,3.273992218100242324e-01,9.411209743821814522e-01,-3.884987977728836750e+00,-4.437174282396082248e+00,3.136470646778466431e-04,3.432614026355196302e-07,1.462171275968913457e-14,2.255611342391813205e-06,1.422978077018070047e-09
4.250000000000000000e+00,1.000000000000000000e+00,3.145274789893844347e-01,9.261749948577041591e-01,-3.837801636154043461e+00,-4.530616859217454717e+00,3.144130744959030554e-01,9.265125152111071127e-01,-3.841984603095291106e+00,-4.524738587340262796e+00,3.145275852374263548e-01,9.261746312961782746e-01,-3.837797335605652727e+00,-4.530622922038444855e+00,3.375203534029536101e-04,3.635615258845703579e-07,5.969525705195399049e-14,9.108208673146334796e-07,1.491020519446786907e-09
4.253333333333333854e+00,1.000000000000000000e+00,3.018150957683987667e-01,9.109172745843175933e-01,-3.789431978186019734e+00,-4.624003177200062709e+00,3.016989753003260777e-01,9.112735582731716910e-01,-3.793655850308358612e+00,-4.618193985430262494e+00,3.018152164230022971e-01,9.109168909062802522e-01,-3.789427652456732520e+00,-4.624009184298661701e+00,3.562836888540976688e-04,3.836780373411841083e-07,5.309736021989591553e-13,1.615081137998976255e-05,1.555237510959524310e-09
4.256666666666666821e+00,1.000000000000000000e+00,2.892659058000844330e-01,8.953483991609683113e-01,-3.739886402316161984e+00,-4.717306579139621370e+00,2.891415056557451457e-01,8.957227397789524481e-01,-3.744137260896198249e+00,-4.711558218971563683e+00,2.892660409443080227e-01,8.953479955522491984e-01,-3.739882052461805273e+00,-4.717312530190113762e+00,3.743406179841368697e-04,4.036087191128245877e-07,3.895900986548576248e-13,2.243094575038311213e-05,1.615177591069752172e-09
4.260000000000000675e+00,1.000000000000000000e+00,2.768838202480573552e-01,8.794686783689118492e-01,-3.689170471395092132e+00,-4.810507112315630884e+00,2.767462585098772743e-01,8.798607405735456855e-01,-3.693438938984715758e+00,-4.804812867399316900e+00,2.768839699601356452e-01,8.794682550174848235e-01,-3.689166098682763906e+00,-4.810513006985436490e+00,3.920622046338362310e-04,4.233514270257643375e-07,1.185446298946697619e-12,2.111748657144244716e-05,1.670368152185708676e-09
4.263333333333333641e+00,1.000000000000000000e+00,2.646727273551117143e-01,8.632784877546066937e-01,-3.637292410155396283e+00,-4.903585243826949380e+00,2.645185471624663109e-01,8.636882077657705992e-01,-3.641572952341461722e+00,-4.897940053590827958e+00,2.646728917132413206e-01,8.632780448447782140e-01,-3.637288016086912545e+00,-4.903591081717434186e+00,4.097200111639054398e-04,4.429098284797206020e-07,4.866251015146127524e-13,1.500198717760018221e-05,1.720315560451002839e-09
4.266666666666666607e+00,1.000000000000000000e+00,2.526364831903325503e-01,8.467782675342280241e-01,-3.584263343775243360e+00,-4.996521664909809424e+00,2.524634336873727847e-01,8.472057648412235631e-01,-3.588553457731491481e+00,-4.990922194196143025e+00,2.526366622643504423e-01,8.467778052544624456e-01,-3.584258930087351303e+00,-4.996527445600172257e+00,4.274973069955390059e-04,4.622797655784438575e-07,1.546759696892734922e-14,6.447064624140256022e-06,1.764505034904012358e-09
4.270000000000000462e+00,1.000000000000000000e+00,2.407789015487127038e-01,8.299685222277071173e-01,-3.530097554156232498e+00,-5.089297062642962999e+00,2.405857508552266544e-01,8.304140228152737668e-01,-3.534396889640059491e+00,-5.083741710880079090e+00,2.407790954021017393e-01,8.299680407681508942e-01,-3.530093122847821618e+00,-5.089302785638762927e+00,4.455005875666495641e-04,4.814595562230294945e-07,1.227740509408608270e-13,2.634287074312014578e-06,1.802401493362093715e-09
4.273333333333333428e+00,1.000000000000000000e+00,2.291037429757738775e-01,8.128498211023237330e-01,-3.474812756415647463e+00,-5.181891854757948224e+00,2.288901160550356750e-01,8.133135923372453169e-01,-3.479122219769283930e+00,-5.176380700529575662e+00,2.291039516657030484e-01,8.128493206539397775e-01,-3.474808309765901271e+00,-5.181897519462564716e+00,4.637712349215838969e-04,5.004483839554652036e-07,3.718265302608551201e-13,1.078583495557399610e-05,1.833447981493763912e-09
4.276666666666667282e+00,1.000000000000000000e+00,2.176147028353526414e-01,7.954227995649225669e-01,-3.418430398115740232e+00,-5.274285883489241655e+00,2.173809362973336823e-01,7.959050967285503653e-01,-3.422751292440464166e+00,-5.268820562397333873e+00,2.176149264087723079e-01,7.954222803225312610e-01,-3.418425938697956745e+00,-5.274291489198105864e+00,4.822971636277983976e-04,5.192423913058519247e-07,5.152643240273923522e-13,1.700048946824088815e-05,1.857069539717943506e-09
4.280000000000000249e+00,1.000000000000000000e+00,2.063153983264739977e-01,7.776881616597401958e-01,-3.360975983888802698e+00,-5.366458064185391841e+00,2.060624040938664747e-01,7.781891859923447674e-01,-3.365309238071059639e+00,-5.361041580365170311e+00,2.063156368241903793e-01,7.776876238181680279e-01,-3.360971514610437083e+00,-5.366463610008192830e+00,5.010243326045715762e-04,5.378415721679630224e-07,6.132660516977055224e-13,2.069729154491366379e-05,1.872674049088166091e-09
4.283333333333333215e+00,1.000000000000000000e+00,1.952093543876558257e-01,7.596466838061314286e-01,-3.302479428303884745e+00,-5.458385983926334895e+00,1.949384848273057469e-01,7.601665518613817119e-01,-3.306824963275459162e+00,-5.453022459067167205e+00,1.952096078405301527e-01,7.596461275628471066e-01,-3.302474952418277709e+00,-5.458391468783116096e+00,5.198680552502832342e-04,5.562432843220221912e-07,1.256742253725347243e-14,2.168305664614605520e-05,1.879655614829414377e-09
4.286666666666667069e+00,1.000000000000000000e+00,1.842999883662777838e-01,7.412992199695123130e-01,-3.242975439658016601e+00,-5.550045445799096200e+00,1.840128971095171817e-01,7.418379439490978555e-01,-3.247331711981015889e+00,-5.544739813500828340e+00,1.843002567915486278e-01,7.412986455277263964e-01,-3.242970960786573542e+00,-5.550050868396554371e+00,5.387239795855425228e-04,5.744417859165906748e-07,2.513484507450694486e-14,2.009953884611605463e-05,1.877400366686984011e-09
4.290000000000000036e+00,1.000000000000000000e+00,1.735905933474696516e-01,7.226467084543717334e-01,-3.182503937429498553e+00,-5.641409954204073429e+00,1.732890885133029635e-01,7.232041870337466705e-01,-3.186867687486059530e+00,-5.636167612897673429e+00,1.735908767509579120e-01,7.226461160207521273e-01,-3.182499459599771097e+00,-5.641415312966949536e+00,5.574785793749370555e-04,5.924336196061474880e-07,8.241329010006603407e-14,1.635789078032903897e-05,1.865294676087373292e-09
4.293333333333333890e+00,1.000000000000000000e+00,1.630843200444555552e-01,7.036901805063138227e-01,-3.121110505948954561e+00,-5.732450136681055852e+00,1.627702098573149680e-01,7.042661994407296566e-01,-3.125476720993897395e+00,-5.727276580848953635e+00,1.630846184159548962e-01,7.036895702945009656e-01,-3.121106033616193542e+00,-5.732455429728577023e+00,5.760189344158339608e-04,6.102118128570310773e-07,4.570191541912753120e-13,1.106317529064039858e-05,1.842732769096166461e-09
4.296666666666666856e+00,1.000000000000000000e+00,1.527841570988812125e-01,6.844307709641590520e-01,-3.058846886392145414e+00,-5.823133098402727192e+00,1.524590918046297428e-01,6.850250124050405454e-01,-3.063208968367212570e+00,-5.818033554721949940e+00,1.527844704152094002e-01,6.844301431925390311e-01,-3.058842424489383482e+00,-5.823138323460931076e+00,5.942414408814933324e-04,6.277716200209226827e-07,2.732205995839432617e-13,4.932673406603164219e-06,1.809132073174400783e-09
4.300000000000000711e+00,1.000000000000000000e+00,1.426929096900709792e-01,6.648697311697125967e-01,-2.995771508847841158e+00,-5.913421705630018010e+00,1.423582277572391086e-01,6.654817902125687024e-01,-3.000121614322995178e+00,-5.908400807913969821e+00,1.426932379104038362e-01,6.648690860649288936e-01,-2.995767062807007886e+00,-5.913426860008991426e+00,6.120590428561056839e-04,6.451047837030543519e-07,6.827493974565588607e-14,1.287355909190861501e-06,1.763949168137941496e-09
4.303333333333333677e+00,1.000000000000000000e+00,1.328131762930307158e-01,6.450084443947781132e-01,-2.931950065243333015e+00,-6.003273795768186538e+00,1.324697667411135760e-01,6.456378508648275005e-01,-2.936279562765484741e+00,-5.998335338083921719e+00,1.328135193563031169e-01,6.450077821940098932e-01,-2.931945641026250104e+00,-6.003278876311744838e+00,6.294064700493873232e-04,6.622007682199892997e-07,1.515341140549601190e-13,6.901091734107660178e-06,1.706701416625117605e-09
4.306666666666666643e+00,1.000000000000000000e+00,1.231473234580304360e-01,6.248484440265916762e-01,-2.867456122961059783e+00,-6.092641312620683536e+00,1.227955190484757708e-01,6.254946870198658804e-01,-2.871756094112440039e+00,-6.087788122832331617e+00,1.231476812829286199e-01,6.248477649778674259e-01,-2.867451727109933568e+00,-6.092646315625656506e+00,6.462429932742042027e-04,6.790487242502862841e-07,6.560436245648951945e-13,1.133298533777919601e-05,1.636995724159836079e-09
4.310000000000000497e+00,1.000000000000000000e+00,1.136974584850982128e-01,6.043914347561674116e-01,-2.802371777557438381e+00,-6.181469367209571963e+00,1.133369757627673280e-01,6.050539870701943101e-01,-2.806633475771368680e+00,-6.176703341167281813e+00,1.136978309665018366e-01,6.043907391208216406e-01,-2.802367417229048918e+00,-6.181474288366544556e+00,6.625523140268985145e-04,6.956353457709951726e-07,4.532730955503632126e-13,1.418234840720006376e-05,1.554556090808682384e-09
4.313333333333333464e+00,1.000000000000000000e+00,1.044653998549735369e-01,5.836393170204515757e-01,-2.736788340997034830e+00,-6.269695226994447701e+00,1.040953409623887882e-01,5.843176564540623064e-01,-2.741003520384053704e+00,-6.265017554600211369e+00,1.044657868641716975e-01,5.836386050750005383e-01,-2.736784024020380901e+00,-6.269700061301122673e+00,6.783394336107306799e-04,7.119454510373657286e-07,8.168824649214756526e-14,1.525773327642616308e-05,1.459267113797396164e-09
4.316666666666667318e+00,1.000000000000000000e+00,9.545264532316415085e-02,5.625942149237721512e-01,-2.670807059600927680e+00,-6.357247239080312085e+00,9.507157254515793965e-02,5.632878396678483446e-01,-2.674968097442367299e+00,-6.352658836410653542e+00,9.545304670307513950e-02,5.625934869631885604e-01,-2.670802794500318100e+00,-6.357251980800421975e+00,6.936247440761933447e-04,7.279605835908142808e-07,1.111733532141653324e-14,1.458753561289243021e-05,1.351214952474718483e-09
4.320000000000000284e+00,1.000000000000000000e+00,8.666033757557572992e-02,5.412585078484434264e-01,-2.604539852744315098e+00,-6.444043697021630379e+00,8.626642456237737511e-02,5.419669439256782351e-01,-2.608639615913874721e+00,-6.439545832635205969e+00,8.666075313880967912e-02,5.412577641882543311e-01,-2.604535648764583655e+00,-6.444048339627825861e+00,7.084360772348086144e-04,7.436601890953298266e-07,2.080875154726007615e-13,1.240533098032695788e-05,1.230738081364945990e-09
4.323333333333333250e+00,1.000000000000000000e+00,7.808922740657313344e-02,5.196348659162353112e-01,-2.538110059805279484e+00,-6.529991665312043558e+00,7.768048118542009162e-02,5.203576659170900953e-01,-2.542141506242153071e+00,-6.525586735440489505e+00,7.808965693367826699e-02,5.196341068951066955e-01,-2.538105926981101046e+00,-6.529996201376405018e+00,7.228000008547841304e-04,7.590211286157000359e-07,1.750980313123103993e-13,9.111108291227881090e-06,1.098481185076119559e-09
4.326666666666667105e+00,1.000000000000000000e+00,6.973963441767128124e-02,4.977262894119539594e-01,-2.471653178691846531e+00,-6.614985781117639796e+00,6.931417055644445435e-02,4.984630235091325745e-01,-2.475608736405717103e+00,-6.610678151032120198e+00,6.974007765384211688e-02,4.977255153953240030e-01,-2.471649127865484186e+00,-6.614990202267867048e+00,7.367340971786151549e-04,7.740166299563533414e-07,2.355183319721828334e-13,5.212533021208895156e-06,9.554511074984350420e-10
4.330000000000000071e+00,1.000000000000000000e+00,6.161140529806058419e-02,4.755361522024488252e-01,-2.405317573938107412e+00,-6.698907059770863093e+00,6.116774644263556215e-02,4.762863943422939172e-01,-2.409188395176261821e+00,-6.694703852691455737e+00,6.161186194865833632e-02,4.755353635879833729e-01,-2.405313616795602627e+00,-6.698911356625124824e+00,7.502421398450920265e-04,7.886144654523086217e-07,7.443781041296287722e-14,1.253277835857119089e-06,8.030720759590473042e-10
4.333333333333333925e+00,1.000000000000000000e+00,5.370386982750636334e-02,4.530682490922729455e-01,-2.339265126931079131e+00,-6.781621737785734183e+00,5.324122738089387408e-02,4.538315628881582908e-01,-2.343040363175086682e+00,-6.777533427201910321e+00,5.370433955764038203e-02,4.530674463101311278e-01,-2.339261276006990631e+00,-6.781625899910691757e+00,7.633137958853453142e-04,8.027821418177261137e-07,1.160069772669551192e-14,2.262183164722281128e-06,6.432333124189890141e-10
4.336666666666666892e+00,1.000000000000000000e+00,4.601579486238531469e-02,4.303268469054626899e-01,-2.273671794310621497e+00,-6.862980195825760354e+00,4.553428719662655499e-02,4.311027765292882452e-01,-2.277338066835430830e+00,-6.859020851121115925e+00,4.601627729276919904e-02,4.303260304236964373e-01,-2.273668063015134688e+00,-6.862984211676993240e+00,7.759296238255553035e-04,8.164817662525969411e-07,1.528633606694773139e-13,4.936621959773157297e-06,4.783264940595806786e-10
4.339999999999999858e+00,1.000000000000000000e+00,3.854533666536493625e-02,4.073167389588601139e-01,-2.208728034122695139e+00,-6.942816012962020444e+00,3.804609736120739827e-02,4.081048095779452600e-01,-2.212269272117215468e+00,-6.939003071558790481e+00,3.854583136768141571e-02,4.073159092891373012e-01,-2.208724436725735707e+00,-6.942819869876423411e+00,7.880706190851460846e-04,8.296697228127314361e-07,9.449735023204053097e-14,6.530466938854606813e-06,3.112618250824055742e-10
4.343333333333333712e+00,1.000000000000000000e+00,3.128999209609144294e-02,3.840433023898650045e-01,-2.144639052321414052e+00,-7.020945213158860554e+00,3.077513009544030620e-02,3.848430320703467578e-01,-2.148036826884310635e+00,-7.017298711285208768e+00,3.129049859180678406e-02,3.840424600893432294e-01,-2.144635603936881907e+00,-7.020948897337812689e+00,7.997296804817533022e-04,8.423005217750301199e-07,8.483010212646093850e-14,6.986113106483948692e-06,1.454555901273743192e-10
4.346666666666666679e+00,1.000000000000000000e+00,2.424654935938187414e-02,3.605125575727457510e-01,-2.081624816016688140e+00,-7.097165773729106064e+00,2.371894040489075373e-02,3.613234781068366264e-01,-2.084859209559074777e+00,-7.093707064225861281e+00,2.424706711591541677e-02,3.605117032491649276e-01,-2.081621532561762411e+00,-7.097169270257548845e+00,8.109205340908753890e-04,8.543235808233795581e-07,1.274868343923308931e-13,6.421500756382911453e-06,1.522277391065354547e-11
4.350000000000000533e+00,1.000000000000000000e+00,1.741103917654844568e-02,3.367312286330135795e-01,-2.019919774405924073e+00,-7.171257473574061514e+00,1.687395390547169471e-02,3.375529071284462113e-01,-2.022970696142744274e+00,-7.168007586270644715e+00,1.741156760377610135e-02,3.367303629494626804e-01,-2.019916672529793900e+00,-7.171260766475577419e+00,8.216784954326317170e-04,8.656835508991100880e-07,9.691416225843542278e-14,5.093650808351885756e-06,1.665524256681806597e-10
4.353333333333333499e+00,1.000000000000000000e+00,1.077868745956648937e-02,3.127068037873774187e-01,-1.959772224750078617e+00,-7.242982164768475783e+00,1.023529371605619298e-02,3.135388515924808495e-01,-1.962620928546618293e+00,-7.239960108082088119e+00,1.077922590808392221e-02,3.127059274651694531e-01,-1.959769321747224291e+00,-7.242985237077227190e+00,8.320478051034307931e-04,8.763222079655186292e-07,1.220490073329423708e-13,3.338970506583760366e-06,3.041183329353888380e-10
4.356666666666667354e+00,1.000000000000000000e+00,4.343870781186188329e-03,2.884475939503895470e-01,-1.901443259972432243e+00,-7.312084553351629879e+00,3.796682318083666186e-03,2.892896466692157498e-01,-1.904073664388201026e+00,-7.309305992112997252e+00,4.344418539744701255e-03,2.884467077729565565e-01,-1.901440573657102728e+00,-7.312087387234774027e+00,8.420527188262028062e-04,8.861774329904648084e-07,9.788088706899338960e-14,1.503108532999873994e-06,4.235322901159528346e-10
4.360000000000000320e+00,1.000000000000000000e+00,-1.899923866020308827e-03,2.639627877744986084e-01,-1.845205237345288518e+00,-7.378293572838806824e+00,-2.449547967027176920e-03,2.648144420641814767e-01,-1.847604518769933257e+00,-7.375770419267679401e+00,-1.899367572460891086e-03,2.639618925906314639e-01,-1.845202785889645147e+00,-7.378296149762849865e+00,8.516542896828682707e-04,8.951838671444889428e-07,1.015061051085857336e-13,1.221472575088889982e-07,5.207103682476706547e-10
4.363333333333333286e+00,1.000000000000000000e+00,-7.960133333911533285e-03,2.392625010187301171e-01,-1.791339715563402546e+00,-7.441324425220543048e+00,-8.512309662720818348e-03,2.401232024691010158e-01,-1.793497573441153126e+00,-7.439065920717777836e+00,-7.959569344761344145e-03,2.392615977443314779e-01,-1.791337517312008076e+00,-7.441326726149261717e+00,8.607014503708987352e-04,9.032743986392421931e-07,1.462171275968913646e-13,1.334962699054110828e-06,5.922028098440659995e-10
4.366666666666667140e+00,1.000000000000000000e+00,-1.384514476267534322e-02,2.143578179161265973e-01,-1.740134821214033733e+00,-7.500881347828741497e+00,-1.440146576288975355e-02,2.152267103169013263e-01,-1.742040822897715113e+00,-7.498897172836596070e+00,-1.384457398205507853e-02,2.143569075356842601e-01,-1.740132894450480583e+00,-7.500883353482206140e+00,8.688924007747289568e-04,9.103804423371553156e-07,9.473903143468001637e-14,2.012989464912713936e-06,6.355484543780598402e-10
4.370000000000000107e+00,1.000000000000000000e+00,-1.956431226653664035e-02,1.892608220586518286e-01,-1.691882025775690357e+00,-7.556661139576855923e+00,-2.012738717333056870e-02,1.901365906963859986e-01,-1.693520538961291955e+00,-7.554966959516113079e+00,-1.956373566234993755e-02,1.892599056252789458e-01,-1.691880388463514961e+00,-7.556662830723646529e+00,8.757686377341700190e-04,9.164333728828299996e-07,1.324412990464404447e-13,2.040217155974435217e-06,6.496290429250391934e-10
4.373333333333333961e+00,1.000000000000000000e+00,-2.512796190031598570e-02,1.639846142571365351e-01,-1.646872341320106070e+00,-7.608357445990332479e+00,-2.570037900359173344e-02,1.648653814411465968e-01,-1.648214749746066410e+00,-7.606983091557653509e+00,-2.512738050233609410e-02,1.639836928914590319e-01,-1.646871010808861113e+00,-7.608358803788072500e+00,8.807671840100617100e-04,9.213656775031164869e-07,8.845532016605328252e-14,1.161031558966414513e-06,6.349716821879607230e-10
4.376666666666666927e+00,1.000000000000000000e+00,-3.054738302902992864e-02,1.385433149070496861e-01,-1.605391976286521194e+00,-7.655665760030741396e+00,-3.111287652273074869e-02,1.394267312697676786e-01,-1.606410190194114129e+00,-7.654655891593664663e+00,-3.054679792534361824e-02,1.385423897941091276e-01,-1.605390968989578226e+00,-7.655666766402926093e+00,8.834163627179925093e-04,9.251129405585256649e-07,1.056146855534570611e-13,5.253435064080225559e-06,5.939615239556735728e-10
4.379999999999999893e+00,1.000000000000000000e+00,-3.583480442068294469e-02,1.129520486113428229e-01,-1.567717530850470942e+00,-7.698289046417866821e+00,-3.639505360223682651e-02,1.138351383644641140e-01,-1.568414488551097330e+00,-7.697644034238751765e+00,-3.583421675347018415e-02,1.129511209967522800e-01,-1.567716861913263537e+00,-7.698289684449268755e+00,8.830897531212911211e-04,9.276145905429133975e-07,1.053730043508175757e-13,1.041675923036929161e-05,5.309004936351607052e-10
4.383333333333333748e+00,1.000000000000000000e+00,-4.100335371919536231e-02,8.722690921294096178e-02,-1.534110852151415960e+00,-7.735943844066056840e+00,-4.157311212447412779e-02,8.810858996263902509e-02,-1.534474551680248489e+00,-7.735662385985142109e+00,-4.100276467824497117e-02,8.722598039623899457e-02,-1.534110535101664397e+00,-7.735944098423070514e+00,8.816807496980633152e-04,9.288167019672055602e-07,9.739752466371440619e-14,1.029628876139457780e-05,4.518856037660098868e-10
4.386666666666666714e+00,1.000000000000000000e+00,-4.606699941664601367e-02,6.138490395460497601e-02,-1.504813709511352959e+00,-7.768366648794430951e+00,-4.665125825456201830e-02,6.226563038183001442e-02,-1.504828180831802031e+00,-7.768455368028017283e+00,-4.606641023234839261e-02,6.138397528199784209e-02,-1.504813755922648877e+00,-7.768366506134730010e+00,8.807264272250384107e-04,9.286726071339179711e-07,1.104483096062468573e-13,6.533696459994916198e-06,3.644706003367183117e-10
4.390000000000000568e+00,1.000000000000000000e+00,-5.104047504367245636e-02,3.544387623044098490e-02,-1.480042484948374870e+00,-7.795320331743441855e+00,-5.163759127301154744e-02,3.632466918665018529e-02,-1.479691553188941855e+00,-7.795790957566098633e+00,-5.103988697926024887e-02,3.544294908660416965e-02,-1.480042904113814783e+00,-7.795319781117687974e+00,8.807929562092003950e-04,9.271438368152473686e-07,4.906128413581643750e-14,8.042324081975028798e-07,2.771242343689762908e-10
