time_s,reference_trusted,reference_theta1_rad,reference_theta2_rad,reference_omega1_rad_per_s,reference_omega2_rad_per_s,pinn_theta1_rad,pinn_theta2_rad,pinn_omega1_rad_per_s,pinn_omega2_rad_per_s,rk4_theta1_rad,rk4_theta2_rad,rk4_omega1_rad_per_s,rk4_omega2_rad_per_s,pinn_angle_error_rad,rk4_angle_error_rad,reference_energy_drift_over_amplitude,pinn_energy_drift_over_amplitude,rk4_energy_drift_over_amplitude
5.706666666666666998e+00,1.000000000000000000e+00,5.917589433585757064e-01,1.608481076873616578e-01,1.353735590668514011e+00,-4.474846039309689161e+00,5.917280961879195500e-01,1.609046049401578471e-01,1.353940367015333379e+00,-4.475074827006271683e+00,5.917589396396122359e-01,1.608481118223900885e-01,1.353735592688211531e+00,-4.474846038298802675e+00,5.649725279618933449e-05,4.135028430773957098e-09,1.196805315470753685e-12,1.815413683024970473e-07,2.044298638156141833e-09
5.709999999999999964e+00,1.000000000000000000e+00,5.961833675552580258e-01,1.460074426313315576e-01,1.300862905403958658e+00,-4.429511057596921653e+00,5.961547136143434678e-01,1.460645920720494151e-01,1.301069760492677752e+00,-4.429740293791653016e+00,5.961833638812112923e-01,1.460074467116415642e-01,1.300862907774080979e+00,-4.429511056918805423e+00,5.714944071785743596e-05,4.080310006537857248e-09,1.179525109482030252e-12,3.789930874951269243e-07,2.026813969869985466e-09
5.713333333333333819e+00,1.000000000000000000e+00,6.004310469098220748e-01,1.313182445225275774e-01,1.247705631632035184e+00,-4.383986084953852114e+00,6.004043221194594881e-01,1.313757161313143240e-01,1.247913465575904990e+00,-4.384215615349178030e+00,6.004310432813511067e-01,1.313182485485418771e-01,1.247705634375771089e+00,-4.383986084644030612e+00,5.747160878674661966e-05,4.026014299718383427e-09,1.209976941014605917e-12,8.959014458491842217e-07,2.002571049273819346e-09
5.716666666666666785e+00,1.000000000000000000e+00,6.045011964681118455e-01,1.167809526287161281e-01,1.194360254713920266e+00,-4.338385137169560757e+00,6.044759735514695365e-01,1.168382734608687801e-01,1.194568063449404027e+00,-4.338614871719028265e+00,6.045011928852797034e-01,1.167809566016008299e-01,1.194360257843698481e+00,-4.338385137247772860e+00,5.732083215265193488e-05,3.972884701775036831e-09,1.284293910826249114e-12,1.303048890678093664e-06,1.973521331238356746e-09
5.720000000000000639e+00,1.000000000000000000e+00,6.083933360042365068e-01,1.023956497691818068e-01,1.140913219160860637e+00,-4.292808205473805039e+00,6.083690700123990380e-01,1.024522501751822245e-01,1.141120190265439538e+00,-4.293038044980391987e+00,6.083933324663054476e-01,1.023956536911049819e-01,1.140913222679974304e+00,-4.292808205946224476e+00,5.660040600041771341e-05,3.921923175109753856e-09,1.183754530528221171e-12,1.541645912606308603e-06,1.941328911684371192e-09
5.723333333333333606e+00,1.000000000000000000e+00,6.121072575197392673e-01,8.816210763396307992e-02,1.087441521466533390e+00,-4.247342128764605818e+00,6.120833454923352290e-01,8.821738119384131549e-02,1.087647106760448068e+00,-4.247571901860120569e+00,6.121072540264971273e-01,8.816211150635670790e-02,1.087441525369025275e+00,-4.247342129624706253e+00,5.527355987823556749e-05,3.872393627979420216e-09,1.228465553016526928e-12,1.567393167697693530e-06,1.907375361206751972e-09
5.726666666666667460e+00,1.000000000000000000e+00,6.156429948141962649e-01,7.407982907745779000e-02,1.034013353040907024e+00,-4.202061527242067385e+00,6.156188470797636647e-01,7.413320404109907669e-02,1.034217306619035881e+00,-4.202290947513678709e+00,6.156429913646255248e-01,7.407983290275388377e-02,1.034013357319224724e+00,-4.202061528480404817e+00,5.337496364128668791e-05,3.825296093773467021e-09,1.519449720994472593e-12,1.358160122235255301e-06,1.872778092845902687e-09
5.730000000000000426e+00,1.000000000000000000e+00,6.190007952427913906e-01,6.014808725104728998e-02,9.806887685177552161e-01,-4.157029763987916127e+00,6.189759160192547238e-01,6.019910700325797892e-02,9.808911413805365687e-01,-4.157258415086330317e+00,6.190007918356502659e-01,6.014809103193592688e-02,9.806887731567115463e-01,-4.157029765583807546e+00,5.101975221068894006e-05,3.780888636895074484e-09,1.624581044142650810e-12,9.220663234002368847e-07,1.838415859454619877e-09
5.733333333333333393e+00,1.000000000000000000e+00,6.221810937184807377e-01,4.636596151814234568e-02,9.275203595674511581e-01,-4.112299907789827458e+00,6.221551688983799622e-01,4.641437135679915560e-02,9.277214448422153037e-01,-4.112527262152475771e+00,6.221810903519529035e-01,4.636596525802182123e-02,9.275203645508476313e-01,-4.112299909719984825e+00,4.840983865680992260e-05,3.739879475550544896e-09,1.378549579855650135e-12,3.058004904174799107e-07,1.804957634601810195e-09
5.736666666666667247e+00,1.000000000000000000e+00,6.251844889438331609e-01,3.273237019177677176e-02,8.745539188733776337e-01,-4.067915676758132371e+00,6.251574792204614983e-01,3.277820748438087239e-02,8.747541443283015639e-01,-4.068141151170983960e+00,6.251844856179181731e-01,3.273237389155912724e-02,8.745539241737585456e-01,-4.067915678987086281e+00,4.583729260410063233e-05,3.699782355481850971e-09,1.217469058296430014e-12,3.970081690456141087e-07,1.772892822722818444e-09
5.740000000000000213e+00,1.000000000000000000e+00,6.280117218317203820e-01,1.924610016921917896e-02,8.218290826390649562e-01,-4.023912347418199253e+00,6.279839595744556302e-01,1.928978479728260531e-02,8.220288498555345935e-01,-4.024135396538485843e+00,6.280117185447453565e-01,1.924610383202344371e-02,8.218290882408343379e-01,-4.023912349923950416e+00,4.368462806342635063e-05,3.662804264753516392e-09,1.249975180051441481e-12,1.037558645017273585e-06,1.742561106747954735e-09
5.743333333333334068e+00,1.000000000000000000e+00,6.306636560086046339e-01,5.905833624642135848e-03,7.693799434554152716e-01,-3.980317618652499334e+00,6.306359445600241420e-01,5.948255489886644654e-03,7.695794151784163262e-01,-3.980537865591210256e+00,6.306636527594516872e-01,5.905837252798728718e-03,7.693799493374136045e-01,-3.980317621406393780e+00,4.242186524450880514e-05,3.628156592869191677e-09,1.342297399459726619e-12,1.403972665774803772e-06,1.714179395556587565e-09
5.746666666666667034e+00,1.000000000000000000e+00,6.331412603112148707e-01,-7.289828103335810328e-03,7.172356277947447012e-01,-3.937152423261894629e+00,6.331149745731544654e-01,-7.247227733912176006e-03,7.174344670135048840e-01,-3.937369824969532139e+00,6.331412570989966015e-01,-7.289824507782045881e-03,7.172356339343894938e-01,-3.937152426232733760e+00,4.260036942363432111e-05,3.595553764446091094e-09,1.356798271618095944e-12,1.213884259262848411e-06,1.687866112938010421e-09
5.750000000000000000e+00,1.000000000000000000e+00,6.354455931421792991e-01,-2.034234323280337611e-02,6.654208348015702157e-01,-3.894431683121961196e+00,6.354227805107035554e-01,-2.029749970442107365e-02,6.656179005079370103e-01,-3.894646727128194375e+00,6.354455899656146212e-01,-2.034233966748102626e-02,6.654208411771186382e-01,-3.894431686280884541e+00,4.484352838230246108e-05,3.565322349852184658e-09,1.213239637250239096e-12,1.076696350822135308e-07,1.663662828059077369e-09
5.753333333333333854e+00,1.000000000000000000e+00,6.375777885527232902e-01,-3.325321067848341361e-02,6.139563346666058186e-01,-3.852165006127013402e+00,6.375578509571083741e-01,-3.320238761786262899e-02,6.141263327971834274e-01,-3.852378237026845120e+00,6.375777854110120657e-01,-3.325320714155175633e-02,6.139563412587296654e-01,-3.852165009448087041e+00,5.082306062078462139e-05,3.536931657277531116e-09,1.213360477851558813e-12,2.090068017916261407e-06,1.641553106598008987e-09
5.756666666666666821e+00,1.000000000000000000e+00,6.395390439215575817e-01,-4.602395342045362964e-02,5.628594262304603690e-01,-3.810357324908199228e+00,6.395210609353811915e-01,-4.597183170341136160e-02,5.630203136328347790e-01,-3.810572937033505081e+00,6.395390408138000859e-01,-4.602394991002706909e-02,5.628594330202164597e-01,-3.810357328366433372e+00,5.212171704226803426e-05,3.510426560549007036e-09,1.228223871813887291e-12,3.576917197385156496e-06,1.621476890775949047e-09
5.760000000000000675e+00,1.000000000000000000e+00,6.413306090892172406e-01,-5.865610390384691508e-02,5.121443544511706802e-01,-3.769009478641803579e+00,6.413138229192102413e-01,-5.860581832045327899e-02,5.123076423902255261e-01,-3.769228135319808271e+00,6.413306060150906207e-01,-5.865610041873501462e-02,5.121443614188723181e-01,-3.769009482211361117e+00,5.028558339363609075e-05,3.485111900458637280e-09,1.328884092713234952e-12,4.281992037802404112e-06,1.603343670982509600e-09
5.763333333333333641e+00,1.000000000000000000e+00,6.429537768223052563e-01,-7.115119128978457386e-02,4.618226891016458113e-01,-3.728118740207127413e+00,6.429375821373533029e-01,-7.110461941272647191e-02,4.619949703356156512e-01,-3.728338985302480868e+00,6.429537737805787190e-01,-7.115118782782327289e-02,4.618226962312840800e-01,-3.728118743867182783e+00,4.657187705810195144e-05,3.461961300965654686e-09,1.215898130479273485e-12,4.233914172485377386e-06,1.587042636386279830e-09
5.766666666666666607e+00,1.000000000000000000e+00,6.444098744726213246e-01,-8.351073037044974556e-02,4.119036665819086895e-01,-3.687679291624464284e+00,6.443938082262323785e-01,-8.346875567316959510e-02,4.120878777045715036e-01,-3.687898617528744705e+00,6.444098714629068470e-01,-8.351072693045087647e-02,4.119036738575385659e-01,-3.687679295354878040e+00,4.197469728015046364e-05,3.439998869092519840e-09,1.211427028230442930e-12,3.531999421340776323e-06,1.572449925370907435e-09
5.770000000000000462e+00,1.000000000000000000e+00,6.457002567231708845e-01,-9.573621199393045345e-02,3.623944970105006380e-01,-3.647682651045574431e+00,6.456839875168032261e-01,-9.569896009348807797e-02,3.625909513132387629e-01,-3.647898277107203491e+00,6.457002537448854884e-01,-9.573620857453093991e-02,3.623945044177234731e-01,-3.647682654828441340e+00,3.725190044237547404e-05,3.419399513537868529e-09,1.195596909457556308e-12,2.321360043267071103e-06,1.559435996811777614e-09
5.773333333333333428e+00,1.000000000000000000e+00,6.468262992988307314e-01,-1.078290948316096010e-01,3.133006389917581958e-01,-3.608118054840694366e+00,6.468096160014329410e-01,-1.077961423266142610e-01,3.135078617979654703e-01,-3.608327465124510525e+00,6.468262963518081055e-01,-1.078290914319481597e-01,3.133006465164077659e-01,-3.608118058658838834e+00,3.295250499533997068e-05,3.399661441250145799e-09,1.277043474747064249e-12,7.718145694439601212e-07,1.547869255294052825e-09
5.776666666666667282e+00,1.000000000000000000e+00,6.477893935456986441e-01,-1.197907983529792886e-01,2.646260444991280769e-01,-3.568972798355745102e+00,6.477721930162173569e-01,-1.197613542516032942e-01,2.648414396654900083e-01,-3.569174082570809592e+00,6.477893906291699588e-01,-1.197907949715547316e-01,2.646260521298802182e-01,-3.568972802195583771e+00,2.944410137599440258e-05,3.381424557025169975e-09,1.216381492884552355e-12,9.395602057822440652e-07,1.537621005577327959e-09
5.780000000000000249e+00,1.000000000000000000e+00,6.485909417765407525e-01,-1.316226968681118714e-01,2.163733763458206560e-01,-3.530232538913480322e+00,6.485732156635105605e-01,-1.315957570859203896e-01,2.165937494316858003e-01,-3.530424575399970788e+00,6.485909388902938444e-01,-1.316226935040705204e-01,2.163733840712926682e-01,-3.530232542762017811e+00,2.693978219148185360e-05,3.364041351039404049e-09,1.211306187629123011e-12,2.642445827259631061e-06,1.528565452595628886e-09
5.783333333333334103e+00,1.000000000000000000e+00,6.492323533027769544e-01,-1.433261145264927150e-01,1.685442006203935195e-01,-3.491881564483862110e+00,6.492141739887952179e-01,-1.433005903417743088e-01,1.687661612266132538e-01,-3.492064079467557924e+00,6.492323504464815320e-01,-1.433261111788812492e-01,1.685442084305972532e-01,-3.491881568330074792e+00,2.552418471840622871e-05,3.347611465809308129e-09,1.194751025248318084e-12,4.184112131959093240e-06,1.520584414240864978e-09
5.786666666666667069e+00,1.000000000000000000e+00,6.497150410665250009e-01,-1.549023211555559387e-01,1.211391564039679958e-01,-3.453903031325662454e+00,6.496965469156412709e-01,-1.548771428722046650e-01,1.213594193468862104e-01,-3.454076564217535061e+00,6.497150382401301050e-01,-1.549023178237560472e-01,1.211391642893393239e-01,-3.453903035159494372e+00,2.517828335127370032e-05,3.331799891537201574e-09,1.257588137934585297e-12,5.437329026209198991e-06,1.513566112956815640e-09
5.790000000000000036e+00,1.000000000000000000e+00,6.500404188056956301e-01,-1.663525288463784946e-01,7.415810493239760604e-02,-3.416279173677206682e+00,6.500217989327180534e-01,-1.663267262014520298e-01,7.437370733702719505e-02,-3.416444974120696809e+00,6.500404160087315253e-01,-1.663525255293370475e-01,7.415811288538701196e-02,-3.416279177491046148e+00,2.580264492646477947e-05,3.317041447070678828e-09,1.215777289877953566e-12,6.305643120698141454e-06,1.507406988348149579e-09
5.793333333333333890e+00,1.000000000000000000e+00,6.502098986822985038e-01,-1.776778891929116366e-01,2.760026025023471635e-02,-3.378991488383354724e+00,6.501913775178091992e-01,-1.776506502833838652e-01,2.780870928015988230e-02,-3.379151367002041439e+00,6.502098959146842549e-01,-1.776778858900240343e-01,2.760026826320407384e-02,-3.378991492170048350e+00,2.723890952777141550e-05,3.302887602307791326e-09,1.211306187629123011e-12,6.726308892423337691e-06,1.502011697180425626e-09
5.796666666666666856e+00,1.000000000000000000e+00,6.502248893208175673e-01,-1.888794911116087050e-01,-1.853569676977437353e-02,-3.342020897100010490e+00,6.502067112757292655e-01,-1.888502017833184610e-01,-1.833633292969427675e-02,-3.342177048525046157e+00,6.502248865823903046e-01,-1.888794878222051776e-01,-1.853568870343214048e-02,-3.342020900853851728e+00,2.928932829024399886e-05,3.289403527340084565e-09,1.199342968098468357e-12,6.671163935583594593e-06,1.497292750858288140e-09
5.800000000000000711e+00,1.000000000000000000e+00,6.500867941993719867e-01,-1.999583591656295400e-01,-6.425151929323782984e-02,-3.305347888518048727e+00,6.500692087600571378e-01,-1.999266249330810541e-01,-6.406256647635555357e-02,-3.305502702226285727e+00,6.500867914901480304e-01,-1.999583558892560065e-01,-6.425151117975583248e-02,-3.305347892234153484e+00,3.173423254848595221e-05,3.276373533589449494e-09,1.245624918403930643e-12,6.145732233203504551e-06,1.493170877947271606e-09
5.803333333333333677e+00,1.000000000000000000e+00,6.497970103501828909e-01,-2.109154523344488330e-01,-1.095493086964219043e-01,-3.268952642812597897e+00,6.497802579427319758e-01,-2.108811049673224303e-01,-1.093714787368090802e-01,-3.269108514611788863e+00,6.497970076698921238e-01,-2.109154490703632756e-01,-1.095493005406981690e-01,-3.268952646487639502e+00,3.434736712640273915e-05,3.264085557397322646e-09,1.215656449276633849e-12,5.186829309215587202e-06,1.489574299130192063e-09
5.806666666666666643e+00,1.000000000000000000e+00,6.493569273242484341e-01,-2.217516631696556384e-01,-1.544314405920205469e-01,-3.232815140328160641e+00,6.493412262908421217e-01,-2.217147541119560417e-01,-1.542648526218938221e-01,-3.232974294933894654e+00,6.493569246728867483e-01,-2.217516599174207403e-01,-1.544314323990403082e-01,-3.232815143959158810e+00,3.690905769959673677e-05,3.252234898054595646e-09,1.212152071838361235e-12,3.858929635035436945e-06,1.486438727207147308e-09
5.810000000000000497e+00,1.000000000000000000e+00,6.487679263865587798e-01,-2.324678172912924279e-01,-1.989005014073759736e-01,-3.196915256299989405e+00,6.487534614063090732e-01,-2.324286000627505122e-01,-1.987447260825236928e-01,-3.197079589365149577e+00,6.487679237640656682e-01,-2.324678140504302659e-01,-1.989004931814271626e-01,-3.196915259884938187e+00,3.921722854191567187e-05,3.240862161968394162e-09,1.204780795157856854e-12,2.249540665490355250e-06,1.483705796167700080e-09
5.813333333333333464e+00,1.000000000000000000e+00,6.480313799054454593e-01,-2.430646731774968039e-01,-2.429592343255425890e-01,-3.161232843241253310e+00,6.480182921815935693e-01,-2.430235768644124772e-01,-2.428133556736635779e-01,-3.161403789371279416e+00,6.480313773118652199e-01,-2.430646699476592398e-01,-2.429592260706273932e-01,-3.161232846778763150e+00,4.109631308432670771e-05,3.229837564067139510e-09,1.235715989095711591e-12,4.638101493497776828e-07,1.481324511278093142e-09
5.816666666666667318e+00,1.000000000000000000e+00,6.471486509089305894e-01,-2.535429222112552394e-01,-2.866104935315961222e-01,-3.125747802443977541e+00,6.471370304229068227e-01,-2.535005180775039002e-01,-2.864731840290777320e-01,-3.125926234159758010e+00,6.471486483441294402e-01,-2.535429189919247706e-01,-2.866104852509056555e-01,-3.125747805933577261e+00,4.240413375133922358e-05,3.219330468873238260e-09,1.215656449276633849e-12,1.381425416386015040e-06,1.479248590588021149e-09
5.820000000000000284e+00,1.000000000000000000e+00,6.461210927800243864e-01,-2.639031889480034643e-01,-3.298572058053615419e-01,-3.090440145893218027e+00,6.461109728916155648e-01,-2.638601521021264329e-01,-3.297268110689606235e-01,-3.090626307144080709e+00,6.461210902440347459e-01,-2.639031857388540181e-01,-3.298571975021318825e-01,-3.090440149334712672e+00,4.303684587703138220e-05,3.209149446181669418e-09,1.212756274844960024e-12,3.163962607375799823e-06,1.477437552496042171e-09
5.823333333333334139e+00,1.000000000000000000e+00,6.449500490701641775e-01,-2.741460315765213429e-01,-3.727023386117870873e-01,-3.055290049743759617e+00,6.449414037144199918e-01,-2.741030995135613768e-01,-3.725769687406295105e-01,-3.055483526416021611e+00,6.449500465629812718e-01,-2.741460283772059192e-01,-3.727023302888162748e-01,-3.055290053137570183e+00,4.293206295996609967e-05,3.199315423696447169e-09,1.207922650792170316e-12,4.762753913463584899e-06,1.475855749024766671e-09
5.826666666666667105e+00,1.000000000000000000e+00,6.436368534084206949e-01,-2.842719425445296988e-01,-4.151488739205406731e-01,-3.020277900386505010e+00,6.436295971133890736e-01,-2.842298722550443690e-01,-4.150264990762604356e-01,-3.020477629261653085e+00,6.436368509301068075e-01,-2.842719393547870066e-01,-4.151488655804397299e-01,-3.020277903733475711e+00,4.207028948532975932e-05,3.189742692200070451e-09,1.230036480833683457e-12,6.064481371805486401e-06,1.474471640777250380e-09
5.830000000000000071e+00,1.000000000000000000e+00,6.421828294899694090e-01,-2.942813493274203940e-01,-4.571997870776378647e-01,-2.985384334008180485e+00,6.421768204078568409e-01,-2.942408745268588199e-01,-4.570783353430358797e-01,-2.985588650790382381e+00,6.421828270404646988e-01,-2.942813461468814507e-01,-4.571997787225250409e-01,-2.985384337309678671e+00,4.047480056157404249e-05,3.180538943325927903e-09,1.215173086871354979e-12,6.970049197399688404e-06,1.473257434415189497e-09
5.833333333333333925e+00,1.000000000000000000e+00,6.405892911267140333e-01,-3.041746153183788048e-01,-4.988580301195026934e-01,-2.950590270446904029e+00,6.405843372414919967e-01,-3.041364052078429081e-01,-4.987354860563577574e-01,-2.950796996773036973e+00,6.405892887060696816e-01,-3.041746121468036912e-01,-4.988580217515330428e-01,-2.950590273704500444e+00,3.821011053589673523e-05,3.171575113647406852e-09,1.212997956047599459e-12,7.400881279609188751e-06,1.472188961818320396e-09
5.836666666666666892e+00,1.000000000000000000e+00,6.388575423476856585e-01,-3.139520408236603499e-01,-5.401265189927837440e-01,-2.915876942048099441e+00,6.388534109893517776e-01,-3.139166616453485381e-01,-5.400010216273654073e-01,-2.916083510804273971e+00,6.388575399559126566e-01,-3.139520376607866647e-01,-5.401265106138534167e-01,-2.915876945263701892e+00,3.537917831181180972e-05,3.162873685180755956e-09,1.201034736516944806e-12,7.304926143527442126e-06,1.471245196722013288e-09
5.840000000000000746e+00,1.000000000000000000e+00,6.369888775355451171e-01,-3.236138641459594956e-01,-5.810081241971224442e-01,-2.881225918143609288e+00,6.369853083014062056e-01,-3.235817446518616247e-01,-5.808780634196297754e-01,-2.881429535918471618e+00,6.369888751727424969e-01,-3.236138609916265896e-01,-5.810081158090145692e-01,-2.881225921319494621e+00,3.211949409787084875e-05,3.154332905985768321e-09,1.228707234219166363e-12,6.662287693015729268e-06,1.470408254717272638e-09
5.843333333333333712e+00,1.000000000000000000e+00,6.349845815898007562e-01,-3.331602627434219199e-01,-6.215056644261900409e-01,-2.846619125699791031e+00,6.349813027407621435e-01,-3.331316645504844298e-01,-6.213697749956754723e-01,-2.846816970797850566e+00,6.349845792559358770e-01,-3.331602595973585101e-01,-6.215056560303789945e-01,-2.846619128838434154e+00,2.859819293749010782e-05,3.146063409786847842e-09,1.219523348518865817e-12,5.490414700176222184e-06,1.469661943163521883e-09
5.846666666666666679e+00,1.000000000000000000e+00,6.328459301059817799e-01,-3.425913544510665321e-01,-6.616219028269805236e-01,-2.812038866612637467e+00,6.328426784765583957e-01,-3.425663481171961622e-01,-6.614793553427138484e-01,-2.812228320716666730e+00,6.328459278010937217e-01,-3.425913513130844357e-01,-6.616218944249508960e-01,-2.812038869716682932e+00,2.500633387036987898e-05,3.137982096390601328e-09,1.210460303419884786e-12,3.848795567361217214e-06,1.468992969594615849e-09
5.850000000000000533e+00,1.000000000000000000e+00,6.305741895640932793e-01,-3.519071987555005832e-01,-7.013595455426862024e-01,-2.777467832069696385e+00,6.305707339932637989e-01,-3.518856462743700786e-01,-7.012100338756637186e-01,-2.777646743368570537e+00,6.305741872882171251e-01,-3.519071956254293809e-01,-7.013595371358520847e-01,-2.777467835141923302e+00,2.155248113050456382e-05,3.130071202228634775e-09,1.197892880882631344e-12,1.843117358206535697e-06,1.468389612472226391e-09
5.853333333333333499e+00,1.000000000000000000e+00,6.281706175182076857e-01,-3.611077981128333336e-01,-7.407212422395993423e-01,-2.742889114344514212e+00,6.281667857797955667e-01,-3.610893423976105909e-01,-7.405650670259451562e-01,-2.743056089724687396e+00,6.281706152713572022e-01,-3.611077949904965001e-01,-7.407212338292225029e-01,-2.742889117387896647e+00,1.845571522274269682e-05,3.122336833527583622e-09,1.170703745585688858e-12,3.711404995577103520e-07,1.467842325388849217e-09
5.856666666666667354e+00,1.000000000000000000e+00,6.256364627812028845e-01,-3.701930993019336147e-01,-7.797095883535392069e-01,-2.708286216342727926e+00,6.256321719635242751e-01,-3.701771611059893052e-01,-7.795477362348639527e-01,-2.708440940069295699e+00,6.256364605635668097e-01,-3.701930961873325931e-01,-7.797095799408776395e-01,-2.708286219360656055e+00,1.593819594430945230e-05,3.114601021536600456e-09,1.234507583082514012e-12,2.585697074442534322e-06,1.467342407821189314e-09
5.860000000000000320e+00,1.000000000000000000e+00,6.229729656002702676e-01,-3.791629948068508393e-01,-8.183271288212861094e-01,-2.673643059178897552e+00,6.229682558558673477e-01,-3.791487774139581379e-01,-8.181613471802684501e-01,-2.673786635358895492e+00,6.229729634118367221e-01,-3.791629916998216498e-01,-8.183271204074726857e-01,-2.673643062174490215e+00,1.421739289270140816e-05,3.107029189486354426e-09,1.263992689804531937e-12,4.537055219625015889e-06,1.466882971854971756e-09
5.863333333333333286e+00,1.000000000000000000e+00,6.201813578167607588e-01,-3.880173242206386708e-01,-8.565763630881397805e-01,-2.638943988021652753e+00,6.201764293777293213e-01,-3.880038261317130810e-01,-8.564092300757535359e-01,-2.639079304048164154e+00,6.201813556574038433e-01,-3.880173211209233530e-01,-8.565763546739001422e-01,-2.638943990998379618e+00,1.349808892558979068e-05,3.099715317755880051e-09,1.206351722975013585e-12,5.904682735199705096e-06,1.466458458822535370e-09
5.866666666666667140e+00,1.000000000000000000e+00,6.172628630076509859e-01,-3.967558756661865305e-01,-8.944597512048992893e-01,-2.604173776420869668e+00,6.172581163346636535e-01,-3.967419114089451582e-01,-8.942947408905899120e-01,-2.604305884525096815e+00,6.172628608775079240e-01,-3.967558725737875269e-01,-8.944597427914440235e-01,-2.604173779382121356e+00,1.396425724137229096e-05,3.092399003534751500e-09,1.201034736516944806e-12,6.309783358963746580e-06,1.466063793418625110e-09
5.870000000000000107e+00,1.000000000000000000e+00,6.142186966061833342e-01,-4.053783872302067492e-01,-9.319797208538156408e-01,-2.569317629293607297e+00,6.142147755132312259e-01,-4.053626163250982906e-01,-9.318212633479330265e-01,-2.569454143295902604e+00,6.142186945052346969e-01,-4.053783841450099845e-01,-9.319797124422705137e-01,-2.569317632242562155e+00,1.577090510845868820e-05,3.085196764729403185e-09,1.157411279440516909e-12,5.314644881159082502e-06,1.465695350425201214e-09
5.873333333333333961e+00,1.000000000000000000e+00,6.110500659963653547e-01,-4.138845484039434530e-01,-9.691386751528584531e-01,-2.534361184725311578e+00,6.110479035716903651e-01,-4.138655124370900773e-01,-9.689922115672504610e-01,-2.534512689059418733e+00,6.110500639245974863e-01,-4.138845453258512830e-01,-9.691386667441287406e-01,-2.534361187665459703e+00,1.903596685337571870e-05,3.078092170039070652e-09,1.085994484060547536e-12,2.422545869183222485e-06,1.465350108827230757e-09
5.876666666666666927e+00,1.000000000000000000e+00,6.077581705807894030e-01,-4.222740015284460746e-01,-1.005939001110024211e+00,-2.499290514721256962e+00,6.077567511701348346e-01,-4.222563071454364936e-01,-1.005803781743799918e+00,-2.499452034962793334e+00,6.077581685384980670e-01,-4.222739984576424077e-01,-1.005938992704974444e+00,-2.499290517656951760e+00,1.769438300958103838e-05,3.070803666904708962e-09,1.182787805717663229e-12,1.506222233257442268e-07,1.465025530972085903e-09
5.880000000000000782e+00,1.000000000000000000e+00,6.043442018201797827e-01,-4.305463432415318481e-01,-1.042383078612253433e+00,-2.464092125024095026e+00,6.043424890805589866e-01,-4.305328589166311226e-01,-1.042249722147295277e+00,-2.464254216702347122e+00,6.043441998075707033e-01,-4.305463401781420840e-01,-1.042383070212106411e+00,-2.464092127958965595e+00,1.348432490072548617e-05,3.063389764079715860e-09,1.379032942260929004e-12,2.627740214387083250e-08,1.464720045931949632e-09
5.883333333333333748e+00,1.000000000000000000e+00,6.008093432417169755e-01,-4.387011259222299842e-01,-1.078473289847546868e+00,-2.428752954089328675e+00,6.008081669451341700e-01,-4.386889968052791744e-01,-1.078338983355997982e+00,-2.428919321250081254e+00,6.008093412583308535e-01,-4.387011228658212469e-01,-1.078473281452443810e+00,-2.428752957026752757e+00,1.212911695080975960e-05,3.056408737212024107e-09,1.289006694277719105e-12,2.229292665207112107e-07,1.464432203619606037e-09
5.886666666666666714e+00,1.000000000000000000e+00,5.971547704134910761e-01,-4.467378591289455358e-01,-1.114212029061574905e+00,-2.393260371308067569e+00,5.971546227836392884e-01,-4.467251904088894721e-01,-1.114075944475094948e+00,-2.393431694460676606e+00,5.971547684593195848e-01,-4.467378560794935116e-01,-1.114212020672396886e+00,-2.393260374251583222e+00,1.266872005606378693e-05,3.049452024228571645e-09,1.178075022266193239e-12,4.517101598888966050e-07,1.464161399832048493e-09
5.890000000000000568e+00,1.000000000000000000e+00,5.933816508890387142e-01,-4.546560110331694937e-01,-1.149601712577391188e+00,-2.357602174546006957e+00,5.933827689249607795e-01,-4.546416539723462935e-01,-1.149464235812041268e+00,-2.357777363452195907e+00,5.933816489642731451e-01,-4.546560079908408825e-01,-1.149601704195154950e+00,-2.357602177499471541e+00,1.435706082320020727e-05,3.042328611257971716e-09,1.167682730552695114e-12,5.865630311924181083e-07,1.463907030366270373e-09
5.893333333333333535e+00,1.000000000000000000e+00,5.894911441169763400e-01,-4.624550098429027201e-01,-1.184644788996649378e+00,-2.321766587058821774e+00,5.894935777600677218e-01,-4.624383875100378516e-01,-1.184506950456768015e+00,-2.321943695876792724e+00,5.894911422215761698e-01,-4.624550068076800358e-01,-1.184644780622341464e+00,-2.321766590025505561e+00,1.662233286486847206e-05,3.035222684300009632e-09,1.117533881005001062e-12,6.028472504564522432e-07,1.463668974381670557e-09
5.896666666666667389e+00,1.000000000000000000e+00,5.854844013157753935e-01,-4.701342452142890371e-01,-1.219343749520140241e+00,-2.285742253831424264e+00,5.854880694757987891e-01,-4.701152107443256067e-01,-1.219206816714619723e+00,-2.285919124472850950e+00,5.854843994494829396e-01,-4.701342421859939225e-01,-1.219343741154763627e+00,-2.285742256813850570e+00,1.903446996343038933e-05,3.028295114670953581e-09,8.874533760922067257e-13,5.071760700907887009e-07,1.463447352718849957e-09
